Valor do sinal,Temperatura,Umidade,DataHora
-0.24609375,0.261,0.58,2024-09-03 20:29:56
-0.193359375,0.261,0.58,2024-09-03 20:30:11
0.05859375,0.261,0.58,2024-09-03 20:30:26
-0.0234375,0.261,0.58,2024-09-03 20:30:41
-0.240234375,0.261,0.58,2024-09-03 20:30:56
-0.140625,0.261,0.58,2024-09-03 20:31:11
0.033203125,0.261,0.58,2024-09-03 20:31:26
-0.240234375,0.261,0.58,2024-09-03 20:31:41
-0.212890625,0.261,0.58,2024-09-03 20:31:56
0.05859375,0.261,0.58,2024-09-03 20:32:11
0.005859375,0.261,0.58,2024-09-03 20:32:26
-0.248046875,0.261,0.58,2024-09-03 20:32:41
-0.16796875,0.261,0.58,2024-09-03 20:32:56
0.0546875,0.261,0.58,2024-09-03 20:33:11
-0.041015625,0.261,0.58,2024-09-03 20:33:26
-0.248046875,0.261,0.58,2024-09-03 20:33:41
-0.111328125,0.261,0.58,2024-09-03 20:33:56
0.060546875,0.261,0.58,2024-09-03 20:34:11
-0.11328125,0.261,0.58,2024-09-03 20:34:26
-0.240234375,0.261,0.58,2024-09-03 20:34:41
-0.0546875,0.261,0.58,2024-09-03 20:34:56
0.05859375,0.261,0.58,2024-09-03 20:35:11
-0.2421875,0.261,0.58,2024-09-03 20:35:26
0.015625,0.261,0.58,2024-09-03 20:35:41
0.052734375,0.261,0.58,2024-09-03 20:35:56
-0.208984375,0.261,0.58,2024-09-03 20:36:11
-0.240234375,0.261,0.58,2024-09-03 20:36:26
0.046875,0.261,0.58,2024-09-03 20:36:41
0.04296875,0.261,0.58,2024-09-03 20:36:56
-0.23828125,0.261,0.58,2024-09-03 20:37:11
-0.2109375,0.261,0.58,2024-09-03 20:37:26
0.0546875,0.261,0.58,2024-09-03 20:37:41
0.0234375,0.261,0.58,2024-09-03 20:37:56
-0.24609375,0.261,0.58,2024-09-03 20:38:11
-0.1796875,0.261,0.58,2024-09-03 20:38:26
0.060546875,0.261,0.58,2024-09-03 20:38:41
-0.025390625,0.261,0.58,2024-09-03 20:38:56
-0.236328125,0.261,0.58,2024-09-03 20:39:11
-0.240234375,0.261,0.58,2024-09-03 20:39:26
-0.046875,0.261,0.58,2024-09-03 20:39:41
0.0703125,0.261,0.58,2024-09-03 20:39:56
-0.15234375,0.261,0.58,2024-09-03 20:40:11
-0.244140625,0.261,0.58,2024-09-03 20:40:26
-0.001953125,0.261,0.58,2024-09-03 20:40:41
0.052734375,0.261,0.58,2024-09-03 20:40:56
-0.2109375,0.261,0.58,2024-09-03 20:41:11
-0.2421875,0.261,0.58,2024-09-03 20:41:26
0.03515625,0.261,0.58,2024-09-03 20:41:41
0.044921875,0.261,0.58,2024-09-03 20:41:56
-0.23828125,0.261,0.58,2024-09-03 20:42:11
-0.216796875,0.261,0.58,2024-09-03 20:42:26
0.05859375,0.261,0.58,2024-09-03 20:42:41
0.02734375,0.261,0.58,2024-09-03 20:42:56
-0.244140625,0.261,0.58,2024-09-03 20:43:11
-0.1875,0.261,0.58,2024-09-03 20:43:26
0.0625,0.261,0.58,2024-09-03 20:43:41
-0.017578125,0.261,0.58,2024-09-03 20:43:56
-0.236328125,0.261,0.58,2024-09-03 20:44:11
-0.140625,0.261,0.58,2024-09-03 20:44:26
0.05859375,0.261,0.58,2024-09-03 20:44:41
-0.072265625,0.261,0.58,2024-09-03 20:44:56
-0.24609375,0.261,0.58,2024-09-03 20:45:11
-0.072265625,0.261,0.58,2024-09-03 20:45:26
0.060546875,0.261,0.58,2024-09-03 20:45:41
-0.130859375,0.261,0.58,2024-09-03 20:45:56
-0.244140625,0.261,0.58,2024-09-03 20:46:11
-0.021484375,0.261,0.58,2024-09-03 20:46:26
0.0625,0.261,0.58,2024-09-03 20:46:41
-0.189453125,0.261,0.58,2024-09-03 20:46:56
-0.23828125,0.261,0.58,2024-09-03 20:47:11
0.06640625,0.261,0.58,2024-09-03 20:47:26
-0.1015625,0.261,0.58,2024-09-03 20:47:41
-0.240234375,0.261,0.58,2024-09-03 20:47:56
-0.048828125,0.261,0.58,2024-09-03 20:48:11
0.060546875,0.261,0.58,2024-09-03 20:48:26
-0.15234375,0.261,0.58,2024-09-03 20:48:41
-0.24609375,0.261,0.58,2024-09-03 20:48:56
0.00390625,0.261,0.58,2024-09-03 20:49:11
0.0625,0.261,0.58,2024-09-03 20:49:26
-0.201171875,0.261,0.58,2024-09-03 20:49:41
-0.23828125,0.261,0.58,2024-09-03 20:49:56
0.0390625,0.261,0.58,2024-09-03 20:50:11
0.0546875,0.261,0.58,2024-09-03 20:50:26
-0.234375,0.261,0.58,2024-09-03 20:50:41
-0.21875,0.261,0.58,2024-09-03 20:50:56
0.056640625,0.261,0.58,2024-09-03 20:51:11
0.02734375,0.261,0.58,2024-09-03 20:51:26
-0.236328125,0.261,0.58,2024-09-03 20:51:41
-0.1953125,0.261,0.58,2024-09-03 20:51:56
0.060546875,0.261,0.58,2024-09-03 20:52:11
-0.0078125,0.261,0.58,2024-09-03 20:52:26
-0.236328125,0.261,0.58,2024-09-03 20:52:41
-0.140625,0.261,0.58,2024-09-03 20:52:56
0.05859375,0.261,0.58,2024-09-03 20:53:11
-0.0625,0.261,0.58,2024-09-03 20:53:26
-0.248046875,0.261,0.58,2024-09-03 20:53:41
-0.08203125,0.261,0.58,2024-09-03 20:53:56
0.060546875,0.261,0.58,2024-09-03 20:54:11
-0.126953125,0.261,0.58,2024-09-03 20:54:26
-0.240234375,0.261,0.58,2024-09-03 20:54:41
-0.03125,0.261,0.58,2024-09-03 20:54:56
0.064453125,0.261,0.58,2024-09-03 20:55:11
-0.18359375,0.261,0.58,2024-09-03 20:55:26
-0.240234375,0.261,0.58,2024-09-03 20:55:41
0.01953125,0.261,0.58,2024-09-03 20:55:56
0.0546875,0.261,0.58,2024-09-03 20:56:11
-0.21484375,0.261,0.58,2024-09-03 20:56:26
-0.23828125,0.261,0.58,2024-09-03 20:56:41
0.05078125,0.261,0.58,2024-09-03 20:56:56
0.041015625,0.261,0.58,2024-09-03 20:57:11
-0.240234375,0.261,0.58,2024-09-03 20:57:26
-0.208984375,0.261,0.58,2024-09-03 20:57:41
0.056640625,0.261,0.58,2024-09-03 20:57:56
0.015625,0.261,0.58,2024-09-03 20:58:11
-0.24609375,0.261,0.58,2024-09-03 20:58:26
-0.17578125,0.261,0.58,2024-09-03 20:58:41
0.05859375,0.261,0.58,2024-09-03 20:58:56
-0.033203125,0.261,0.58,2024-09-03 20:59:11
-0.240234375,0.261,0.58,2024-09-03 20:59:26
-0.123046875,0.261,0.58,2024-09-03 20:59:41
0.0625,0.261,0.58,2024-09-03 20:59:56
-0.095703125,0.258,0.58,2024-09-03 21:00:11
-0.2421875,0.258,0.58,2024-09-03 21:00:26
-0.0546875,0.258,0.58,2024-09-03 21:00:41
0.0546875,0.258,0.58,2024-09-03 21:00:56
-0.1484375,0.258,0.58,2024-09-03 21:01:11
-0.248046875,0.258,0.58,2024-09-03 21:01:26
0.0,0.258,0.58,2024-09-03 21:01:41
0.060546875,0.258,0.58,2024-09-03 21:01:56
-0.201171875,0.258,0.58,2024-09-03 21:02:11
-0.234375,0.258,0.58,2024-09-03 21:02:26
0.03125,0.258,0.58,2024-09-03 21:02:41
0.056640625,0.258,0.58,2024-09-03 21:02:56
-0.23046875,0.258,0.58,2024-09-03 21:03:11
-0.22265625,0.258,0.58,2024-09-03 21:03:26
0.05859375,0.258,0.58,2024-09-03 21:03:41
0.029296875,0.258,0.58,2024-09-03 21:03:56
-0.23828125,0.258,0.58,2024-09-03 21:04:11
-0.19921875,0.258,0.58,2024-09-03 21:04:26
0.06640625,0.258,0.58,2024-09-03 21:04:41
-0.00390625,0.258,0.58,2024-09-03 21:04:56
-0.240234375,0.258,0.58,2024-09-03 21:05:11
-0.150390625,0.258,0.58,2024-09-03 21:05:26
0.056640625,0.258,0.58,2024-09-03 21:05:41
-0.0546875,0.258,0.58,2024-09-03 21:05:56
-0.24609375,0.258,0.58,2024-09-03 21:06:11
-0.08984375,0.258,0.58,2024-09-03 21:06:26
0.05859375,0.258,0.58,2024-09-03 21:06:41
-0.123046875,0.258,0.58,2024-09-03 21:06:56
-0.236328125,0.258,0.58,2024-09-03 21:07:11
0.060546875,0.258,0.58,2024-09-03 21:07:26
-0.029296875,0.258,0.58,2024-09-03 21:07:41
-0.240234375,0.258,0.58,2024-09-03 21:07:56
-0.126953125,0.258,0.58,2024-09-03 21:08:11
0.064453125,0.258,0.58,2024-09-03 21:08:26
-0.095703125,0.258,0.58,2024-09-03 21:08:41
-0.2421875,0.258,0.58,2024-09-03 21:08:56
-0.060546875,0.258,0.58,2024-09-03 21:09:11
0.05859375,0.258,0.58,2024-09-03 21:09:26
-0.14453125,0.258,0.58,2024-09-03 21:09:41
-0.248046875,0.258,0.58,2024-09-03 21:09:56
0.0,0.258,0.58,2024-09-03 21:10:11
0.060546875,0.258,0.58,2024-09-03 21:10:26
-0.1953125,0.258,0.58,2024-09-03 21:10:41
-0.236328125,0.258,0.58,2024-09-03 21:10:56
0.029296875,0.258,0.58,2024-09-03 21:11:11
0.05859375,0.258,0.58,2024-09-03 21:11:26
-0.23046875,0.258,0.58,2024-09-03 21:11:41
-0.224609375,0.258,0.58,2024-09-03 21:11:56
0.05859375,0.258,0.58,2024-09-03 21:12:11
0.03125,0.258,0.58,2024-09-03 21:12:26
-0.23828125,0.258,0.58,2024-09-03 21:12:41
-0.203125,0.258,0.58,2024-09-03 21:12:56
0.064453125,0.258,0.58,2024-09-03 21:13:11
-0.001953125,0.258,0.58,2024-09-03 21:13:26
-0.240234375,0.258,0.58,2024-09-03 21:13:41
-0.154296875,0.258,0.58,2024-09-03 21:13:56
0.05859375,0.258,0.58,2024-09-03 21:14:11
-0.052734375,0.258,0.58,2024-09-03 21:14:26
-0.248046875,0.258,0.58,2024-09-03 21:14:41
-0.09375,0.258,0.58,2024-09-03 21:14:56
0.060546875,0.258,0.58,2024-09-03 21:15:11
-0.119140625,0.258,0.58,2024-09-03 21:15:26
-0.23828125,0.258,0.58,2024-09-03 21:15:41
-0.037109375,0.258,0.58,2024-09-03 21:15:56
0.064453125,0.258,0.58,2024-09-03 21:16:11
-0.17578125,0.258,0.58,2024-09-03 21:16:26
-0.2421875,0.258,0.58,2024-09-03 21:16:41
0.015625,0.258,0.58,2024-09-03 21:16:56
0.056640625,0.258,0.58,2024-09-03 21:17:11
-0.2109375,0.258,0.58,2024-09-03 21:17:26
-0.240234375,0.258,0.58,2024-09-03 21:17:41
0.048828125,0.258,0.58,2024-09-03 21:17:56
0.044921875,0.258,0.58,2024-09-03 21:18:11
-0.23828125,0.258,0.58,2024-09-03 21:18:26
-0.212890625,0.258,0.58,2024-09-03 21:18:41
0.056640625,0.258,0.58,2024-09-03 21:18:56
0.0234375,0.258,0.58,2024-09-03 21:19:11
-0.25,0.258,0.58,2024-09-03 21:19:26
-0.1875,0.258,0.58,2024-09-03 21:19:41
0.056640625,0.258,0.58,2024-09-03 21:19:56
-0.029296875,0.258,0.58,2024-09-03 21:20:11
-0.240234375,0.258,0.58,2024-09-03 21:20:26
-0.13671875,0.258,0.58,2024-09-03 21:20:41
0.0625,0.258,0.58,2024-09-03 21:20:56
-0.091796875,0.258,0.58,2024-09-03 21:21:11
-0.24609375,0.258,0.58,2024-09-03 21:21:26
-0.06640625,0.258,0.58,2024-09-03 21:21:41
0.05859375,0.258,0.58,2024-09-03 21:21:56
-0.14453125,0.258,0.58,2024-09-03 21:22:11
-0.25,0.258,0.58,2024-09-03 21:22:26
-0.0078125,0.258,0.58,2024-09-03 21:22:41
0.05859375,0.258,0.58,2024-09-03 21:22:56
-0.203125,0.258,0.58,2024-09-03 21:23:11
0.056640625,0.258,0.58,2024-09-03 21:23:26
-0.142578125,0.258,0.58,2024-09-03 21:23:41
-0.248046875,0.258,0.58,2024-09-03 21:23:56
-0.0078125,0.258,0.58,2024-09-03 21:24:11
0.05859375,0.258,0.58,2024-09-03 21:24:26
-0.193359375,0.258,0.58,2024-09-03 21:24:41
-0.23828125,0.258,0.58,2024-09-03 21:24:56
0.02734375,0.258,0.58,2024-09-03 21:25:11
0.056640625,0.258,0.58,2024-09-03 21:25:26
-0.23046875,0.258,0.58,2024-09-03 21:25:41
-0.224609375,0.258,0.58,2024-09-03 21:25:56
0.05859375,0.258,0.58,2024-09-03 21:26:11
0.029296875,0.258,0.58,2024-09-03 21:26:26
-0.23828125,0.258,0.58,2024-09-03 21:26:41
-0.203125,0.258,0.58,2024-09-03 21:26:56
0.064453125,0.258,0.58,2024-09-03 21:27:11
-0.201171875,0.258,0.58,2024-09-03 21:27:26
-0.23828125,0.258,0.58,2024-09-03 21:27:41
0.033203125,0.258,0.58,2024-09-03 21:27:56
0.0546875,0.258,0.58,2024-09-03 21:28:11
-0.236328125,0.258,0.58,2024-09-03 21:28:26
-0.21875,0.258,0.58,2024-09-03 21:28:41
0.05859375,0.258,0.58,2024-09-03 21:28:56
0.025390625,0.258,0.58,2024-09-03 21:29:11
-0.2421875,0.258,0.58,2024-09-03 21:29:26
-0.189453125,0.258,0.58,2024-09-03 21:29:41
0.064453125,0.258,0.58,2024-09-03 21:29:56
-0.017578125,0.258,0.58,2024-09-03 21:30:11
-0.23828125,0.258,0.58,2024-09-03 21:30:26
-0.138671875,0.258,0.58,2024-09-03 21:30:41
0.060546875,0.258,0.58,2024-09-03 21:30:56
-0.072265625,0.258,0.58,2024-09-03 21:31:11
-0.162109375,0.258,0.58,2024-09-03 21:31:26
0.056640625,0.258,0.58,2024-09-03 21:31:41
-0.04296875,0.258,0.58,2024-09-03 21:31:56
-0.24609375,0.258,0.58,2024-09-03 21:32:11
-0.099609375,0.258,0.58,2024-09-03 21:32:26
0.060546875,0.258,0.58,2024-09-03 21:32:41
-0.119140625,0.258,0.58,2024-09-03 21:32:56
-0.240234375,0.258,0.58,2024-09-03 21:33:11
-0.0390625,0.258,0.58,2024-09-03 21:33:26
0.064453125,0.258,0.58,2024-09-03 21:33:41
-0.17578125,0.258,0.58,2024-09-03 21:33:56
-0.240234375,0.258,0.58,2024-09-03 21:34:11
0.017578125,0.258,0.58,2024-09-03 21:34:26
0.056640625,0.258,0.58,2024-09-03 21:34:41
-0.212890625,0.258,0.58,2024-09-03 21:34:56
-0.23828125,0.258,0.58,2024-09-03 21:35:11
0.0546875,0.258,0.58,2024-09-03 21:35:26
0.041015625,0.258,0.58,2024-09-03 21:35:41
-0.240234375,0.258,0.58,2024-09-03 21:35:56
-0.208984375,0.258,0.58,2024-09-03 21:36:11
0.05859375,0.258,0.58,2024-09-03 21:36:26
0.0078125,0.258,0.58,2024-09-03 21:36:41
-0.248046875,0.258,0.58,2024-09-03 21:36:56
-0.1640625,0.258,0.58,2024-09-03 21:37:11
0.060546875,0.258,0.58,2024-09-03 21:37:26
-0.044921875,0.258,0.58,2024-09-03 21:37:41
-0.244140625,0.258,0.58,2024-09-03 21:37:56
-0.1015625,0.258,0.58,2024-09-03 21:38:11
0.060546875,0.258,0.58,2024-09-03 21:38:26
-0.1171875,0.258,0.58,2024-09-03 21:38:41
-0.236328125,0.258,0.58,2024-09-03 21:38:56
-0.0390625,0.258,0.58,2024-09-03 21:39:11
-0.013671875,0.258,0.58,2024-09-03 21:39:26
0.05859375,0.258,0.58,2024-09-03 21:39:41
-0.1953125,0.258,0.58,2024-09-03 21:39:56
-0.23828125,0.258,0.58,2024-09-03 21:40:11
0.02734375,0.258,0.58,2024-09-03 21:40:26
0.056640625,0.258,0.58,2024-09-03 21:40:41
-0.232421875,0.258,0.58,2024-09-03 21:40:56
-0.22265625,0.258,0.58,2024-09-03 21:41:11
0.060546875,0.258,0.58,2024-09-03 21:41:26
0.025390625,0.258,0.58,2024-09-03 21:41:41
-0.2421875,0.258,0.58,2024-09-03 21:41:56
-0.1953125,0.258,0.58,2024-09-03 21:42:11
0.060546875,0.258,0.58,2024-09-03 21:42:26
-0.01953125,0.258,0.58,2024-09-03 21:42:41
-0.240234375,0.258,0.58,2024-09-03 21:42:56
-0.138671875,0.258,0.58,2024-09-03 21:43:11
0.0546875,0.258,0.58,2024-09-03 21:43:26
-0.04296875,0.258,0.58,2024-09-03 21:43:41
-0.244140625,0.258,0.58,2024-09-03 21:43:56
-0.11328125,0.258,0.58,2024-09-03 21:44:11
0.05859375,0.258,0.58,2024-09-03 21:44:26
-0.11328125,0.258,0.58,2024-09-03 21:44:41
-0.236328125,0.258,0.58,2024-09-03 21:44:56
-0.048828125,0.258,0.58,2024-09-03 21:45:11
0.056640625,0.258,0.58,2024-09-03 21:45:26
-0.16796875,0.258,0.58,2024-09-03 21:45:41
-0.248046875,0.258,0.58,2024-09-03 21:45:56
0.01171875,0.258,0.58,2024-09-03 21:46:11
0.0546875,0.258,0.58,2024-09-03 21:46:26
-0.21484375,0.258,0.58,2024-09-03 21:46:41
-0.248046875,0.258,0.58,2024-09-03 21:46:56
0.05078125,0.258,0.58,2024-09-03 21:47:11
0.0390625,0.258,0.58,2024-09-03 21:47:26
-0.244140625,0.258,0.58,2024-09-03 21:47:41
-0.216796875,0.258,0.58,2024-09-03 21:47:56
0.0546875,0.258,0.58,2024-09-03 21:48:11
0.01171875,0.258,0.58,2024-09-03 21:48:26
-0.25390625,0.258,0.58,2024-09-03 21:48:41
-0.16015625,0.258,0.58,2024-09-03 21:48:56
0.0546875,0.258,0.58,2024-09-03 21:49:11
-0.0546875,0.258,0.58,2024-09-03 21:49:26
-0.25390625,0.258,0.58,2024-09-03 21:49:41
-0.08984375,0.258,0.58,2024-09-03 21:49:56
0.0546875,0.258,0.58,2024-09-03 21:50:11
-0.12890625,0.258,0.58,2024-09-03 21:50:26
-0.23828125,0.258,0.58,2024-09-03 21:50:41
-0.03515625,0.258,0.58,2024-09-03 21:50:56
0.0625,0.258,0.58,2024-09-03 21:51:11
-0.18359375,0.258,0.58,2024-09-03 21:51:26
-0.2421875,0.258,0.58,2024-09-03 21:51:41
0.0234375,0.258,0.58,2024-09-03 21:51:56
0.05859375,0.258,0.58,2024-09-03 21:52:11
-0.220703125,0.258,0.58,2024-09-03 21:52:26
-0.232421875,0.258,0.58,2024-09-03 21:52:41
0.056640625,0.258,0.58,2024-09-03 21:52:56
0.037109375,0.258,0.58,2024-09-03 21:53:11
-0.240234375,0.258,0.58,2024-09-03 21:53:26
-0.20703125,0.258,0.58,2024-09-03 21:53:41
0.06640625,0.258,0.58,2024-09-03 21:53:56
-0.00390625,0.258,0.58,2024-09-03 21:54:11
-0.244140625,0.258,0.58,2024-09-03 21:54:26
-0.1484375,0.258,0.58,2024-09-03 21:54:41
0.056640625,0.258,0.58,2024-09-03 21:54:56
-0.060546875,0.258,0.58,2024-09-03 21:55:11
-0.03125,0.258,0.58,2024-09-03 21:55:26
-0.23828125,0.258,0.58,2024-09-03 21:55:41
-0.125,0.258,0.58,2024-09-03 21:55:56
0.064453125,0.258,0.58,2024-09-03 21:56:11
-0.1015625,0.258,0.58,2024-09-03 21:56:26
-0.240234375,0.258,0.58,2024-09-03 21:56:41
-0.05078125,0.258,0.58,2024-09-03 21:56:56
0.060546875,0.258,0.58,2024-09-03 21:57:11
-0.154296875,0.258,0.58,2024-09-03 21:57:26
-0.24609375,0.258,0.58,2024-09-03 21:57:41
0.005859375,0.258,0.58,2024-09-03 21:57:56
0.05859375,0.258,0.58,2024-09-03 21:58:11
-0.205078125,0.258,0.58,2024-09-03 21:58:26
-0.23828125,0.258,0.58,2024-09-03 21:58:41
0.044921875,0.258,0.58,2024-09-03 21:58:56
0.046875,0.258,0.58,2024-09-03 21:59:11
-0.23828125,0.258,0.58,2024-09-03 21:59:26
-0.21484375,0.258,0.58,2024-09-03 21:59:41
0.0546875,0.258,0.58,2024-09-03 21:59:56
0.01953125,0.26,0.61,2024-09-03 22:00:11
-0.25,0.26,0.61,2024-09-03 22:00:26
-0.17578125,0.26,0.61,2024-09-03 22:00:41
0.05859375,0.26,0.61,2024-09-03 22:00:56
-0.0390625,0.26,0.61,2024-09-03 22:01:11
-0.244140625,0.26,0.61,2024-09-03 22:01:26
-0.115234375,0.26,0.61,2024-09-03 22:01:41
0.064453125,0.26,0.61,2024-09-03 22:01:56
-0.107421875,0.26,0.61,2024-09-03 22:02:11
-0.240234375,0.26,0.61,2024-09-03 22:02:26
-0.048828125,0.26,0.61,2024-09-03 22:02:41
0.064453125,0.26,0.61,2024-09-03 22:02:56
-0.16796875,0.26,0.61,2024-09-03 22:03:11
-0.24609375,0.26,0.61,2024-09-03 22:03:26
0.013671875,0.26,0.61,2024-09-03 22:03:41
0.05859375,0.26,0.61,2024-09-03 22:03:56
-0.208984375,0.26,0.61,2024-09-03 22:04:11
-0.23828125,0.26,0.61,2024-09-03 22:04:26
0.05078125,0.26,0.61,2024-09-03 22:04:41
0.044921875,0.26,0.61,2024-09-03 22:04:56
-0.23828125,0.26,0.61,2024-09-03 22:05:11
-0.2109375,0.26,0.61,2024-09-03 22:05:26
0.05859375,0.26,0.61,2024-09-03 22:05:41
0.015625,0.26,0.61,2024-09-03 22:05:56
-0.25,0.26,0.61,2024-09-03 22:06:11
-0.16796875,0.26,0.61,2024-09-03 22:06:26
0.05859375,0.26,0.61,2024-09-03 22:06:41
-0.04296875,0.26,0.61,2024-09-03 22:06:56
-0.244140625,0.26,0.61,2024-09-03 22:07:11
0.056640625,0.26,0.61,2024-09-03 22:07:26
-0.056640625,0.26,0.61,2024-09-03 22:07:41
-0.25,0.26,0.61,2024-09-03 22:07:56
-0.08984375,0.26,0.61,2024-09-03 22:08:11
0.056640625,0.26,0.61,2024-09-03 22:08:26
-0.126953125,0.26,0.61,2024-09-03 22:08:41
-0.2421875,0.26,0.61,2024-09-03 22:08:56
-0.02734375,0.26,0.61,2024-09-03 22:09:11
0.0625,0.26,0.61,2024-09-03 22:09:26
-0.18359375,0.26,0.61,2024-09-03 22:09:41
-0.23828125,0.26,0.61,2024-09-03 22:09:56
0.01171875,0.26,0.61,2024-09-03 22:10:11
0.056640625,0.26,0.61,2024-09-03 22:10:26
-0.216796875,0.26,0.61,2024-09-03 22:10:41
-0.236328125,0.26,0.61,2024-09-03 22:10:56
0.0546875,0.26,0.61,2024-09-03 22:11:11
0.033203125,0.26,0.61,2024-09-03 22:11:26
-0.244140625,0.26,0.61,2024-09-03 22:11:41
-0.20703125,0.26,0.61,2024-09-03 22:11:56
0.0625,0.26,0.61,2024-09-03 22:12:11
0.001953125,0.26,0.61,2024-09-03 22:12:26
-0.24609375,0.26,0.61,2024-09-03 22:12:41
-0.16015625,0.26,0.61,2024-09-03 22:12:56
0.056640625,0.26,0.61,2024-09-03 22:13:11
-0.05078125,0.26,0.61,2024-09-03 22:13:26
-0.25,0.26,0.61,2024-09-03 22:13:41
-0.091796875,0.26,0.61,2024-09-03 22:13:56
0.056640625,0.26,0.61,2024-09-03 22:14:11
-0.12109375,0.26,0.61,2024-09-03 22:14:26
-0.23828125,0.26,0.61,2024-09-03 22:14:41
-0.037109375,0.26,0.61,2024-09-03 22:14:58
0.064453125,0.26,0.61,2024-09-03 22:15:13
-0.181640625,0.26,0.61,2024-09-03 22:15:28
-0.240234375,0.26,0.61,2024-09-03 22:15:43
0.017578125,0.26,0.61,2024-09-03 22:15:58
0.0546875,0.26,0.61,2024-09-03 22:16:13
-0.220703125,0.26,0.61,2024-09-03 22:16:28
-0.23828125,0.26,0.61,2024-09-03 22:16:43
0.0546875,0.26,0.61,2024-09-03 22:16:58
0.037109375,0.26,0.61,2024-09-03 22:17:13
-0.240234375,0.26,0.61,2024-09-03 22:17:28
-0.2109375,0.26,0.61,2024-09-03 22:17:43
0.05859375,0.26,0.61,2024-09-03 22:17:58
0.0078125,0.26,0.61,2024-09-03 22:18:13
-0.248046875,0.26,0.61,2024-09-03 22:18:28
-0.1640625,0.26,0.61,2024-09-03 22:18:43
0.052734375,0.26,0.61,2024-09-03 22:18:58
-0.048828125,0.26,0.61,2024-09-03 22:19:13
-0.248046875,0.26,0.61,2024-09-03 22:19:28
-0.103515625,0.26,0.61,2024-09-03 22:19:43
0.0546875,0.26,0.61,2024-09-03 22:19:58
-0.11328125,0.26,0.61,2024-09-03 22:20:13
-0.248046875,0.26,0.61,2024-09-03 22:20:28
-0.037109375,0.26,0.61,2024-09-03 22:20:43
0.052734375,0.26,0.61,2024-09-03 22:20:58
-0.169921875,0.26,0.61,2024-09-03 22:21:13
-0.25,0.26,0.61,2024-09-03 22:21:28
0.015625,0.26,0.61,2024-09-03 22:21:43
0.0546875,0.26,0.61,2024-09-03 22:21:58
-0.21484375,0.26,0.61,2024-09-03 22:22:13
-0.24609375,0.26,0.61,2024-09-03 22:22:28
0.056640625,0.26,0.61,2024-09-03 22:22:43
0.04296875,0.26,0.61,2024-09-03 22:22:58
-0.24609375,0.26,0.61,2024-09-03 22:23:13
-0.208984375,0.26,0.61,2024-09-03 22:23:28
0.052734375,0.26,0.61,2024-09-03 22:23:43
0.01953125,0.26,0.61,2024-09-03 22:23:58
-0.25390625,0.26,0.61,2024-09-03 22:24:13
-0.16796875,0.26,0.61,2024-09-03 22:24:28
0.052734375,0.26,0.61,2024-09-03 22:24:43
-0.037109375,0.26,0.61,2024-09-03 22:24:58
-0.248046875,0.26,0.61,2024-09-03 22:25:13
-0.109375,0.26,0.61,2024-09-03 22:25:28
0.056640625,0.26,0.61,2024-09-03 22:25:43
-0.109375,0.26,0.61,2024-09-03 22:25:58
-0.24609375,0.26,0.61,2024-09-03 22:26:13
-0.044921875,0.26,0.61,2024-09-03 22:26:28
0.0546875,0.26,0.61,2024-09-03 22:26:43
-0.162109375,0.26,0.61,2024-09-03 22:26:58
-0.24609375,0.26,0.61,2024-09-03 22:27:13
0.009765625,0.26,0.61,2024-09-03 22:27:28
0.05078125,0.26,0.61,2024-09-03 22:27:43
-0.203125,0.26,0.61,2024-09-03 22:27:58
-0.248046875,0.26,0.61,2024-09-03 22:28:13
0.046875,0.26,0.61,2024-09-03 22:28:28
0.044921875,0.26,0.61,2024-09-03 22:28:43
-0.240234375,0.26,0.61,2024-09-03 22:28:58
-0.216796875,0.26,0.61,2024-09-03 22:29:13
0.05859375,0.26,0.61,2024-09-03 22:29:28
0.021484375,0.26,0.61,2024-09-03 22:29:43
-0.248046875,0.26,0.61,2024-09-03 22:29:58
-0.181640625,0.26,0.61,2024-09-03 22:30:13
0.060546875,0.26,0.61,2024-09-03 22:30:28
-0.03515625,0.26,0.61,2024-09-03 22:30:43
-0.2421875,0.26,0.61,2024-09-03 22:30:58
-0.12890625,0.26,0.61,2024-09-03 22:31:13
0.02734375,0.26,0.61,2024-09-03 22:31:28
-0.244140625,0.26,0.61,2024-09-03 22:31:43
-0.193359375,0.26,0.61,2024-09-03 22:31:58
0.060546875,0.26,0.61,2024-09-03 22:32:13
-0.0234375,0.26,0.61,2024-09-03 22:32:28
-0.2421875,0.26,0.61,2024-09-03 22:32:43
-0.138671875,0.26,0.61,2024-09-03 22:32:58
0.0625,0.26,0.61,2024-09-03 22:33:13
-0.083984375,0.26,0.61,2024-09-03 22:33:28
-0.24609375,0.26,0.61,2024-09-03 22:33:43
-0.0703125,0.26,0.61,2024-09-03 22:33:58
0.056640625,0.26,0.61,2024-09-03 22:34:13
-0.140625,0.26,0.61,2024-09-03 22:34:28
-0.251953125,0.26,0.61,2024-09-03 22:34:43
-0.0078125,0.26,0.61,2024-09-03 22:34:58
0.056640625,0.26,0.61,2024-09-03 22:35:13
-0.19921875,0.26,0.61,2024-09-03 22:35:28
-0.240234375,0.26,0.61,2024-09-03 22:35:43
0.025390625,0.26,0.61,2024-09-03 22:35:58
0.056640625,0.26,0.61,2024-09-03 22:36:13
-0.23828125,0.26,0.61,2024-09-03 22:36:28
